customer id,transaction date,transaction type,amount
21,2015-03-14,B,314
21,2013-10-09,C,520
21,2013-03-12,A,252
21,2015-06-13,B,212
21,2016-01-06,C,565
21,2013-12-05,A,555
21,2014-05-30,B,210
21,2017-05-19,C,379
21,2016-10-24,A,394
21,2015-02-02,B,312
21,2015-08-10,C,292
21,2014-11-01,A,506
21,2017-08-19,B,360
21,2015-11-27,C,506
21,2016-01-16,A,285
21,2014-12-05,B,401
21,2017-10-20,C,238
21,2012-10-16,A,316
21,2015-06-25,B,272
21,2015-09-10,C,307
21,2013-03-26,A,292
21,2012-05-17,B,508
21,2016-06-16,C,314
21,2013-02-22,A,312
21,2015-04-29,B,508
21,2015-08-24,C,366
21,2016-12-18,A,579
21,2014-06-28,B,442
21,2014-03-19,C,597
21,2012-03-31,A,345
21,2017-11-06,B,575
21,2012-05-17,C,568
21,2017-11-07,A,381
21,2016-06-23,B,548
21,2012-04-30,C,497
21,2016-03-08,A,354
21,2013-03-08,B,422
21,2016-12-06,C,390
21,2016-04-10,A,223
21,2014-02-03,B,482
22,2016-09-08,C,568
22,2012-04-17,A,359
22,2013-12-12,B,314
22,2013-01-25,C,276
22,2017-01-22,A,302
22,2014-05-07,B,364
22,2017-04-25,C,244
22,2015-07-20,A,274
22,2017-11-29,B,433
22,2015-10-24,C,395
22,2015-11-16,A,395
22,2014-11-11,B,251
22,2017-06-18,C,295
22,2015-11-21,A,488
22,2012-03-20,B,532
22,2014-02-16,C,507
22,2015-11-03,A,310
22,2014-03-07,B,237
22,2015-01-28,C,518
22,2012-08-16,A,465
22,2017-07-07,B,577
22,2012-06-20,C,469
22,2016-10-04,A,572
22,2013-05-22,B,591
22,2014-08-19,C,570
22,2015-02-22,A,428
22,2015-08-26,B,467
22,2016-07-14,C,488
22,2013-02-07,A,586
22,2015-01-14,B,362
22,2014-09-09,C,492
22,2014-06-05,A,391
22,2013-04-25,B,360
22,2017-11-13,C,539
22,2017-01-12,A,315
22,2013-03-24,B,525
22,2017-05-29,C,549
22,2014-12-17,A,382
22,2017-08-15,B,299
22,2017-11-17,C,213
22,2015-07-08,A,334
22,2013-07-16,B,400
22,2014-07-27,C,256
22,2017-12-24,A,414
22,2016-05-25,B,296
22,2014-09-18,C,241
22,2013-03-20,A,415
22,2012-06-15,B,236
22,2016-12-06,C,546
22,2014-04-25,A,346
22,2016-05-19,B,276
22,2013-09-11,C,463
22,2014-09-26,A,428
22,2012-04-06,B,249
22,2012-08-26,C,406
22,2014-02-01,A,449
22,2017-10-01,B,218
22,2013-06-13,C,403
22,2016-07-05,A,579
22,2016-07-19,B,525
22,2017-09-25,C,334
22,2017-04-02,A,403
22,2016-05-09,B,343
22,2015-08-15,C,353
22,2017-11-20,A,571
22,2015-11-04,B,513
22,2012-09-19,C,423
22,2017-02-18,A,529
22,2014-04-08,B,288
22,2013-10-02,C,465
22,2017-02-18,A,327
22,2016-09-03,B,385
22,2017-04-10,C,583
22,2015-02-23,A,247
22,2016-06-11,B,212
22,2015-08-23,C,309
22,2012-04-04,A,595
22,2016-10-05,B,512
22,2017-01-28,C,386
22,2016-09-17,A,542
22,2017-02-03,B,261
22,2016-09-16,C,443
22,2012-04-24,A,559
22,2015-08-11,B,297
22,2017-10-28,C,389
22,2017-02-10,A,462
22,2016-06-27,B,513
22,2012-06-04,C,359
22,2017-04-14,A,565
22,2012-09-26,B,203
22,2015-07-19,C,513
22,2016-06-27,A,532
22,2014-11-26,B,357
22,2017-11-10,C,429
22,2013-03-23,A,272
22,2016-07-26,B,414
22,2014-11-01,C,392
22,2012-10-10,A,211
22,2015-07-30,B,457
22,2013-11-16,C,584
22,2013-07-26,A,415
22,2017-05-13,B,472
22,2012-10-14,C,524
22,2012-07-16,A,451
22,2016-03-26,B,394
22,2015-07-20,C,256
22,2015-04-30,A,412
22,2012-10-30,B,462
22,2017-04-17,C,351
22,2012-02-25,A,254
22,2017-04-07,B,580
22,2015-12-02,C,392
22,2016-06-12,A,545
22,2014-05-16,B,430
22,2012-10-17,C,524
22,2015-07-21,A,366
22,2013-09-12,B,296
22,2016-03-11,C,572
22,2013-08-11,A,255
22,2013-04-25,B,405
22,2016-11-06,C,292
22,2013-06-17,A,295
22,2017-05-17,B,487
22,2017-07-12,C,408
22,2017-06-02,A,514
22,2014-10-11,B,381
22,2013-09-16,C,424
22,2017-08-11,A,370
22,2017-05-16,B,587
22,2012-10-06,C,576
22,2013-08-18,A,312
22,2013-01-21,B,509
22,2014-09-05,C,365
22,2013-08-03,A,422
22,2015-10-25,B,590
22,2016-12-18,C,550
22,2012-02-07,A,492
22,2015-06-26,B,316
22,2016-10-25,C,496
22,2012-12-14,A,465
22,2012-10-25,B,522
22,2017-01-17,C,337
22,2012-07-16,A,491
22,2014-02-23,B,574
22,2015-03-09,C,592
22,2017-06-14,A,438
22,2016-02-10,B,568
22,2012-06-24,C,439
22,2012-10-06,A,600
22,2014-05-28,B,418
22,2017-07-16,C,578
22,2016-05-29,A,447
22,2012-07-31,B,382
22,2013-05-14,C,259
22,2012-09-21,A,472
22,2014-02-18,B,493
22,2017-08-02,C,270
22,2015-02-11,A,446
22,2015-08-16,B,360
22,2012-07-17,C,248
22,2013-10-12,A,228
22,2013-06-15,B,210
22,2015-05-21,C,578
22,2012-06-29,A,440
22,2015-12-14,B,274
22,2014-03-15,C,577
22,2016-01-02,A,489
22,2016-03-12,B,543
22,2016-07-12,C,206
22,2014-10-22,A,384
22,2014-12-27,B,312
22,2012-02-25,C,576
23,2014-08-11,A,332
23,2015-07-28,B,301
23,2013-07-17,C,307
23,2013-06-23,A,360
23,2017-03-08,B,427
23,2012-06-16,C,495
23,2013-01-12,A,512
23,2015-03-07,B,399
23,2015-08-20,C,339
23,2017-06-01,A,505
23,2015-12-31,B,290
23,2017-11-13,C,205
23,2013-05-19,A,539
23,2017-09-24,B,424
23,2016-11-01,C,282
23,2017-03-30,A,360
23,2012-07-15,B,549
23,2016-09-17,C,218
23,2013-06-27,A,548
23,2016-11-01,B,423
23,2014-05-11,C,582
23,2014-09-18,A,400
23,2017-11-02,B,490
23,2017-09-05,C,318
23,2016-01-18,A,456
23,2013-11-28,B,444
23,2015-01-01,C,290
23,2017-02-28,A,288
23,2012-11-20,B,203
23,2015-10-06,C,230
23,2015-06-02,A,308
23,2013-06-13,B,262
23,2017-01-15,C,568
23,2017-09-07,A,392
23,2012-05-19,B,263
23,2014-10-25,C,275
23,2017-12-22,A,236
23,2014-04-18,B,580
23,2012-02-22,C,483
23,2013-08-25,A,502
23,2012-10-01,B,324
23,2015-08-15,C,489
23,2016-07-11,A,431
23,2016-01-06,B,521
23,2016-08-04,C,223
23,2017-06-13,A,498
23,2013-01-07,B,318
23,2017-10-26,C,500
23,2017-11-01,A,579
23,2012-11-19,B,215
23,2012-11-29,C,506
23,2015-03-15,A,586
23,2017-03-26,B,448
23,2017-04-01,C,354
23,2015-01-11,A,306
23,2013-08-30,B,462
23,2014-08-31,C,441
23,2012-12-14,A,207
23,2013-03-13,B,537
23,2016-08-25,C,313
23,2013-10-14,A,564
23,2015-03-23,B,457
23,2015-09-03,C,390
23,2012-04-27,A,258
23,2013-11-19,B,508
23,2017-02-23,C,436
23,2017-01-29,A,586
23,2014-06-23,B,479
23,2017-07-02,C,236
23,2017-11-19,A,411
23,2012-02-29,B,239
23,2015-07-06,C,404
23,2013-11-30,A,592
23,2016-08-28,B,284
23,2017-10-18,C,228
23,2017-12-09,A,492
23,2012-05-08,B,383
23,2015-07-06,C,316
23,2014-05-27,A,281
23,2012-08-19,B,291
23,2014-02-09,C,238
23,2012-09-29,A,476
23,2017-01-07,B,308
23,2017-07-27,C,490
23,2014-02-17,A,486
23,2012-05-27,B,273
23,2015-11-22,C,348
23,2012-07-25,A,391
23,2012-12-29,B,245
23,2014-07-21,C,263
23,2013-10-07,A,287
23,2014-09-01,B,470
23,2012-02-28,C,508
23,2017-09-13,A,204
23,2016-02-16,B,504
23,2013-07-29,C,418
23,2016-09-24,A,516
23,2017-11-23,B,585
23,2013-12-26,C,480
23,2012-08-03,A,389
23,2016-07-08,B,534
23,2014-04-15,C,522
23,2012-12-31,A,263
23,2014-04-17,B,569
23,2015-01-06,C,241
23,2017-04-02,A,563
23,2017-10-23,B,490
23,2015-02-06,C,492
23,2016-01-17,A,205
23,2016-01-28,B,467
23,2017-08-27,C,498
23,2016-01-13,A,531
23,2015-05-14,B,576
23,2015-03-10,C,454
23,2013-01-14,A,312
23,2014-05-30,B,433
23,2016-06-27,C,347
23,2012-02-19,A,380
23,2013-10-11,B,213
23,2013-12-06,C,223
23,2012-03-16,A,238
23,2016-05-26,B,343
23,2016-08-02,C,349
23,2012-10-13,A,421
23,2015-10-16,B,527
23,2012-03-04,C,511
23,2014-07-03,A,254
23,2014-07-14,B,390
23,2016-03-22,C,560
23,2016-07-15,A,295
23,2012-09-10,B,266
23,2013-06-16,C,529
23,2012-10-23,A,504
23,2012-07-03,B,265
23,2014-02-13,C,462
23,2017-07-14,A,560
23,2012-04-15,B,526
23,2016-06-11,C,560
23,2013-05-30,A,408
23,2015-07-06,B,309
23,2013-05-19,C,584
23,2016-08-30,A,385
23,2015-01-03,B,498
23,2016-07-21,C,318
23,2017-02-26,A,417
23,2016-03-19,B,285
23,2017-12-17,C,403
23,2012-07-23,A,546
23,2015-11-30,B,317
23,2017-04-29,C,325
23,2013-07-22,A,272
23,2012-04-30,B,591
23,2015-03-26,C,294
23,2014-06-12,A,482
23,2014-01-14,B,414
23,2015-09-08,C,461
23,2013-12-06,A,235
23,2012-06-06,B,381
23,2016-06-14,C,500
23,2016-07-09,A,382
23,2013-01-24,B,558
23,2015-03-23,C,317
23,2013-06-30,A,210
23,2015-11-02,B,396
23,2012-07-09,C,536
23,2014-08-19,A,470
23,2016-05-01,B,385
23,2016-04-26,C,510
23,2014-03-04,A,552
23,2017-06-19,B,374
23,2017-07-12,C,264
23,2017-08-31,A,371
23,2012-05-27,B,449
23,2017-12-25,C,438
23,2015-04-16,A,435
23,2012-08-10,B,295
23,2013-07-21,C,218
23,2017-02-09,A,217
23,2017-06-15,B,250
23,2017-05-28,C,285
23,2013-05-31,A,221
23,2013-09-16,B,513
23,2014-06-08,C,550
23,2015-05-18,A,373
23,2014-11-24,B,568
23,2016-05-28,C,281
23,2015-04-24,A,586
23,2017-04-12,B,583
23,2013-03-02,C,223
23,2016-01-21,A,427
23,2015-05-18,B,352
23,2013-07-14,C,406
23,2013-05-05,A,293
23,2014-06-08,B,207
23,2014-04-22,C,371
23,2014-11-02,A,471
23,2015-06-03,B,492
23,2015-08-28,C,327
23,2012-07-13,A,284
24,2012-04-04,B,261
24,2017-11-18,C,372
24,2016-06-11,A,404
24,2016-07-10,B,398
24,2015-10-31,C,494
24,2017-06-03,A,445
24,2012-08-10,B,432
24,2017-05-14,C,241
24,2015-10-03,A,376
24,2014-07-28,B,315
24,2012-08-17,C,421
24,2014-04-10,A,406
24,2015-03-22,B,473
24,2016-06-26,C,405
24,2015-02-19,A,280
24,2016-05-27,B,225
24,2014-02-19,C,247
24,2012-08-28,A,482
24,2016-10-05,B,524
24,2015-03-05,C,261
24,2016-08-07,A,561
24,2013-01-16,B,461
24,2013-12-31,C,258
24,2016-05-08,A,507
24,2013-01-27,B,451
24,2015-01-30,C,228
24,2017-08-26,A,449
24,2016-12-27,B,541
24,2013-11-24,C,308
24,2013-05-06,A,523
24,2012-08-08,B,398
24,2012-02-07,C,251
24,2012-07-10,A,243
24,2012-11-27,B,521
24,2013-02-14,C,389
24,2014-02-26,A,386
24,2013-08-24,B,325
24,2013-03-14,C,566
24,2013-10-13,A,272
24,2015-10-17,B,323
24,2014-02-19,C,397
24,2015-05-21,A,219
24,2014-08-25,B,294
24,2016-06-19,C,488
24,2016-08-15,A,454
24,2017-02-13,B,297
24,2016-03-29,C,583
24,2016-05-20,A,437
24,2017-06-21,B,575
24,2012-08-18,C,561
24,2014-11-08,A,420
24,2014-07-24,B,495
24,2012-11-18,C,438
24,2015-11-15,A,472
24,2017-09-29,B,459
24,2017-12-19,C,564
24,2014-09-06,A,466
24,2017-05-27,B,481
24,2014-06-11,C,551
24,2013-12-14,A,222
24,2016-06-24,B,292
24,2016-08-18,C,261
24,2014-07-12,A,263
24,2017-10-24,B,285
24,2016-09-24,C,244
24,2014-07-11,A,475
24,2017-07-22,B,542
24,2016-09-06,C,430
24,2015-12-09,A,488
24,2016-02-22,B,242
24,2012-08-16,C,550
24,2017-09-30,A,463
24,2015-12-11,B,411
24,2013-07-27,C,248
24,2012-11-01,A,361
24,2013-02-23,B,441
24,2016-05-12,C,581
24,2012-06-13,A,404
24,2014-04-16,B,324
24,2015-12-23,C,315
24,2013-11-15,A,542
24,2015-11-01,B,578
24,2014-06-06,C,200
24,2017-02-19,A,511
24,2017-03-03,B,561
24,2016-07-28,C,514
24,2017-03-19,A,582
24,2014-08-30,B,503
24,2016-08-24,C,204
24,2016-05-01,A,473
24,2016-06-06,B,598
24,2017-04-12,C,264
24,2017-02-19,A,569
24,2014-03-09,B,248
24,2017-07-11,C,303
24,2013-09-21,A,345
24,2014-10-22,B,353
24,2016-05-25,C,450
24,2017-07-25,A,394
24,2013-10-25,B,382
24,2016-12-27,C,255
24,2017-08-13,A,464
24,2013-06-07,B,409
24,2012-09-01,C,319
24,2015-05-05,A,287
24,2012-08-13,B,532
24,2013-07-09,C,585
24,2014-06-01,A,224
24,2014-03-17,B,295
24,2013-08-03,C,473
24,2015-07-29,A,223
24,2014-07-08,B,441
24,2016-05-19,C,581
24,2012-02-21,A,201
24,2016-04-04,B,484
24,2015-12-17,C,326
24,2016-10-19,A,433
24,2013-09-08,B,439
24,2013-10-08,C,242
24,2013-04-22,A,447
24,2017-02-19,B,354
24,2017-02-18,C,540
24,2017-01-24,A,366
24,2016-05-27,B,515
24,2013-09-26,C,223
24,2014-02-03,A,306
24,2016-09-22,B,301
24,2016-04-12,C,384
24,2015-01-04,A,398
24,2017-05-24,B,468
24,2013-01-21,C,320
24,2014-03-26,A,588
24,2012-10-03,B,417
24,2013-03-03,C,274
24,2012-04-13,A,540
24,2015-04-21,B,391
24,2013-02-15,C,369
24,2015-09-06,A,520
24,2014-02-06,B,565
24,2015-01-10,C,245
24,2015-01-17,A,367
24,2013-10-05,B,210
24,2016-09-24,C,567
24,2017-12-16,A,452
24,2012-10-29,B,595
24,2012-09-11,C,321
24,2015-11-16,A,286
24,2013-05-27,B,237
24,2013-09-16,C,313
24,2014-04-21,A,262
24,2014-08-28,B,599
24,2013-05-01,C,556
24,2013-08-31,A,296
24,2017-04-02,B,262
24,2016-01-23,C,489
24,2014-07-24,A,478
24,2014-02-10,B,426
24,2012-07-06,C,419
24,2017-12-05,A,299
24,2016-10-07,B,539
24,2013-11-16,C,513
24,2015-01-22,A,240
24,2014-11-23,B,545
24,2015-02-02,C,217
24,2014-01-20,A,494
24,2016-03-21,B,305
24,2012-11-25,C,222
24,2013-05-27,A,204
24,2014-06-19,B,283
24,2012-04-05,C,452
24,2015-12-01,A,591
24,2013-09-04,B,265
24,2016-11-25,C,454
24,2013-01-25,A,208
24,2014-02-01,B,347
24,2012-07-10,C,588
24,2016-08-19,A,396
24,2013-11-20,B,207
24,2017-01-12,C,444
24,2013-10-23,A,588
24,2017-06-09,B,440
24,2013-02-26,C,298
24,2014-03-21,A,302
24,2013-01-12,B,290
24,2015-09-18,C,517
24,2015-02-22,A,421
24,2017-07-24,B,514
24,2012-11-16,C,528
24,2012-11-19,A,259
24,2017-02-10,B,386
24,2013-04-06,C,538
24,2014-02-07,A,447
25,2013-12-21,B,344
25,2015-11-29,C,200
25,2013-09-19,A,294
25,2017-12-16,B,221
25,2013-05-06,C,236
25,2017-02-28,A,424
25,2014-06-18,B,332
25,2016-07-22,C,410
25,2012-12-19,A,482
25,2017-05-24,B,270
25,2013-09-26,C,351
25,2013-08-09,A,525
25,2017-05-05,B,236
25,2012-03-25,C,550
25,2015-05-22,A,356
25,2015-02-07,B,225
25,2016-08-09,C,311
25,2012-12-04,A,366
25,2015-05-12,B,298
25,2017-10-25,C,213
25,2015-06-10,A,250
25,2016-01-22,B,326
25,2012-12-18,C,555
25,2013-07-21,A,259
25,2013-05-14,B,542
25,2014-02-01,C,504
25,2012-12-16,A,587
25,2015-03-06,B,577
25,2012-02-26,C,287
25,2013-02-16,A,421
25,2013-04-07,B,250
25,2013-09-25,C,233
25,2012-06-25,A,441
25,2014-07-09,B,566
25,2016-01-22,C,430
25,2015-06-02,A,284
25,2017-01-07,B,447
25,2014-11-14,C,261
25,2014-09-30,A,535
25,2016-03-12,B,254
25,2015-07-19,C,305
25,2015-02-05,A,473
25,2013-10-29,B,440
25,2013-09-13,C,489
25,2014-04-24,A,363
25,2012-06-12,B,551
25,2014-04-05,C,395
25,2014-03-16,A,470
25,2015-02-05,B,214
25,2013-10-22,C,282
25,2013-09-26,A,540
25,2016-03-05,B,458
25,2017-04-04,C,457
25,2017-10-13,A,232
25,2016-06-20,B,312
25,2015-12-09,C,279
25,2016-08-08,A,359
25,2016-08-16,B,306
25,2015-03-09,C,565
25,2017-03-11,A,508
25,2015-01-30,B,586
25,2016-08-09,C,276
25,2015-05-18,A,361
25,2015-06-17,B,287
25,2016-11-11,C,236
25,2016-04-21,A,263
25,2014-06-30,B,208
25,2016-08-13,C,353
25,2017-02-14,A,298
25,2013-07-08,B,321
25,2015-08-19,C,379
25,2016-05-10,A,443
25,2017-01-29,B,489
25,2017-09-29,C,449
25,2015-11-21,A,409
25,2016-04-19,B,326
25,2017-06-28,C,303
25,2014-04-30,A,380
25,2014-04-09,B,519
25,2014-10-14,C,600
25,2017-11-23,A,420
25,2016-10-27,B,566
25,2014-04-14,C,202
25,2015-05-16,A,367
25,2015-03-07,B,203
25,2016-09-11,C,319
25,2016-12-18,A,285
25,2013-03-02,B,552
25,2012-09-04,C,300
25,2012-09-21,A,375
25,2016-06-24,B,583
25,2013-05-30,C,316
25,2015-11-04,A,226
25,2014-07-08,B,569
25,2015-05-23,C,364
25,2017-12-05,A,210
25,2016-06-01,B,223
25,2014-12-30,C,379
25,2014-09-12,A,214
25,2017-03-19,B,320
25,2017-03-24,C,534
25,2012-11-29,A,334
25,2014-11-15,B,334
25,2012-05-17,C,574
25,2017-06-18,A,236
25,2014-10-13,B,301
25,2013-12-31,C,392
25,2017-10-28,A,231
25,2014-04-24,B,520
25,2015-09-25,C,450
25,2015-09-02,A,535
25,2012-12-03,B,548
25,2013-02-12,C,579
25,2017-10-10,A,409
25,2013-11-17,B,568
25,2016-02-06,C,570
25,2016-12-05,A,457
25,2015-05-31,B,293
25,2012-09-07,C,383
25,2014-08-10,A,233
25,2014-02-04,B,315
25,2016-08-12,C,213
25,2015-05-12,A,527
25,2013-04-09,B,297
25,2013-01-29,C,262
25,2016-12-23,A,201
25,2014-08-09,B,241
25,2016-03-01,C,350
25,2015-03-19,A,502
25,2015-01-30,B,579
25,2012-07-05,C,394
25,2015-12-24,A,528
25,2016-06-13,B,533
25,2015-05-30,C,573
25,2017-11-01,A,400
25,2012-08-14,B,289
25,2012-09-27,C,304
25,2015-12-06,A,434
25,2017-12-25,B,453
25,2016-03-24,C,366
25,2013-05-30,A,215
25,2014-06-24,B,220
25,2013-07-12,C,335
25,2014-12-23,A,479
25,2013-03-29,B,401
25,2014-09-29,C,258
25,2013-02-22,A,215
25,2015-08-18,B,260
25,2013-08-04,C,538
25,2014-11-30,A,279
25,2015-06-26,B,567
25,2016-09-29,C,494
25,2015-06-19,A,405
25,2016-11-13,B,315
25,2017-08-07,C,263
25,2012-03-13,A,254
25,2014-08-06,B,443
25,2016-12-23,C,260
25,2014-04-06,A,474
25,2012-12-16,B,462
25,2016-07-08,C,590
25,2012-09-22,A,464
25,2016-05-07,B,434
25,2013-09-24,C,260
25,2013-08-03,A,209
25,2016-01-29,B,395
25,2013-09-27,C,570
25,2017-12-01,A,429
25,2016-12-20,B,232
25,2012-03-12,C,230
25,2013-02-06,A,483
25,2015-03-30,B,418
25,2014-03-06,C,399
25,2017-08-09,A,412
25,2013-08-02,B,352
25,2015-02-13,C,303
25,2017-04-20,A,293
25,2015-02-26,B,544
25,2016-03-31,C,309
25,2012-07-07,A,404
25,2016-06-02,B,402
25,2013-04-01,C,235
25,2017-02-06,A,494
25,2013-09-29,B,222
25,2014-06-03,C,467
25,2012-04-05,A,214
25,2015-12-23,B,439
25,2012-12-07,C,250
25,2017-01-13,A,493
25,2016-09-23,B,376
25,2016-07-13,C,523
25,2016-03-28,A,253
25,2012-02-01,B,238
25,2013-07-07,C,270
26,2017-07-07,A,445
26,2014-11-03,B,502
26,2013-10-03,C,470
26,2015-10-18,A,340
26,2012-12-20,B,442
26,2017-04-18,C,484
26,2013-12-07,A,494
26,2014-08-16,B,321
26,2014-12-03,C,258
26,2012-11-17,A,461
26,2012-04-21,B,358
26,2015-06-18,C,469
26,2014-01-02,A,405
26,2016-07-16,B,541
26,2013-12-11,C,390
26,2017-05-11,A,416
26,2017-09-08,B,435
26,2014-07-07,C,249
26,2017-05-24,A,442
26,2014-06-30,B,426
26,2016-10-26,C,289
26,2017-09-09,A,562
26,2013-05-06,B,475
26,2013-08-01,C,456
26,2017-06-07,A,239
26,2017-10-28,B,405
26,2013-07-18,C,328
26,2015-03-10,A,250
26,2014-03-26,B,436
26,2015-01-04,C,341
26,2017-04-05,A,288
26,2012-03-29,B,520
26,2014-04-03,C,292
26,2013-03-19,A,425
26,2012-04-07,B,309
26,2017-01-03,C,226
26,2015-01-18,A,223
26,2017-09-13,B,294
26,2014-09-12,C,590
26,2015-12-07,A,297
26,2013-04-21,B,489
26,2017-06-10,C,580
26,2017-09-08,A,300
26,2015-07-11,B,398
26,2012-05-02,C,598
26,2015-01-30,A,211
26,2017-04-07,B,527
26,2017-05-26,C,370
26,2015-02-25,A,478
26,2017-10-08,B,488
26,2016-03-19,C,351
26,2014-03-06,A,484
26,2014-09-06,B,584
26,2017-04-08,C,255
26,2013-02-04,A,519
26,2015-04-09,B,541
26,2015-12-02,C,286
26,2014-10-22,A,422
26,2015-03-07,B,320
26,2012-12-02,C,331
26,2015-06-11,A,330
26,2012-04-24,B,372
26,2012-05-31,C,287
26,2015-02-17,A,333
26,2012-07-03,B,322
26,2014-01-08,C,215
26,2014-06-15,A,425
26,2017-02-04,B,317
26,2016-05-16,C,473
26,2017-05-22,A,600
26,2014-02-22,B,546
26,2016-07-12,C,248
26,2015-10-12,A,569
26,2012-12-28,B,431
26,2014-03-26,C,338
26,2016-05-11,A,311
26,2012-12-14,B,503
26,2014-01-01,C,295
26,2013-06-25,A,334
26,2013-01-12,B,539
26,2012-01-31,C,412
26,2017-05-21,A,519
26,2012-07-25,B,310
26,2014-05-21,C,582
26,2015-06-28,A,256
26,2012-07-01,B,311
26,2014-02-06,C,307
26,2012-08-26,A,320
26,2014-11-06,B,452
26,2016-08-24,C,553
26,2013-09-08,A,405
26,2016-03-30,B,552
26,2012-12-10,C,463
26,2015-08-16,A,254
26,2015-07-26,B,268
26,2012-12-24,C,520
26,2014-01-02,A,221
26,2016-12-10,B,448
26,2015-01-01,C,545
26,2013-06-28,A,361
26,2015-10-26,B,440
26,2012-02-06,C,332
26,2012-11-14,A,369
26,2012-05-21,B,313
26,2015-03-19,C,474
26,2015-02-19,A,514
26,2016-09-26,B,554
26,2015-10-15,C,317
26,2015-09-08,A,477
26,2012-08-10,B,275
26,2014-05-01,C,415
26,2014-11-27,A,405
26,2016-09-13,B,243
26,2014-06-09,C,503
26,2013-09-21,A,496
26,2016-03-27,B,428
26,2013-01-09,C,344
26,2016-07-26,A,400
26,2012-12-30,B,429
26,2017-09-10,C,597
26,2015-06-29,A,494
26,2013-04-08,B,578
26,2017-11-19,C,310
26,2016-04-09,A,456
26,2017-08-17,B,337
26,2013-10-24,C,334
26,2017-04-14,A,238
26,2013-04-11,B,288
26,2013-11-07,C,234
26,2016-12-09,A,384
26,2013-07-05,B,580
26,2017-09-11,C,298
26,2017-07-31,A,377
26,2015-01-01,B,388
26,2016-03-24,C,338
26,2016-05-16,A,477
26,2017-06-28,B,499
26,2012-07-13,C,515
26,2016-01-20,A,348
26,2014-11-20,B,490
26,2014-09-09,C,529
26,2015-01-25,A,296
26,2016-08-16,B,338
26,2017-03-26,C,437
26,2013-09-19,A,252
26,2012-02-12,B,508
26,2012-12-05,C,556
26,2016-08-30,A,452
26,2015-02-19,B,485
26,2015-07-28,C,480
26,2017-08-23,A,211
26,2015-06-28,B,437
26,2013-01-17,C,600
26,2015-06-06,A,293
26,2012-04-27,B,515
26,2015-02-01,C,560
26,2015-08-25,A,335
26,2013-04-04,B,506
26,2013-07-23,C,580
26,2012-10-01,A,525
26,2014-10-04,B,303
26,2016-09-04,C,325
26,2016-11-28,A,217
26,2012-04-23,B,557
26,2013-10-15,C,346
26,2014-06-05,A,569
26,2016-01-23,B,453
26,2017-03-30,C,399
26,2012-02-01,A,276
26,2013-05-11,B,421
26,2014-04-02,C,466
26,2017-05-22,A,211
26,2017-09-02,B,472
26,2016-02-15,C,534
26,2013-10-30,A,321
26,2012-04-22,B,323
26,2015-04-21,C,516
26,2017-03-15,A,322
26,2013-12-20,B,201
26,2017-11-16,C,425
26,2015-05-14,A,394
26,2015-10-23,B,234
26,2013-06-08,C,377
26,2015-07-06,A,426
26,2014-03-28,B,260
26,2014-06-27,C,386
26,2014-09-11,A,535
26,2015-08-24,B,494
26,2016-10-25,C,455
26,2017-10-06,A,561
26,2015-05-08,B,264
26,2013-02-15,C,416
26,2014-02-20,A,250
26,2014-05-17,B,223
26,2012-12-15,C,589
26,2012-04-20,A,273
27,2012-05-18,B,415
27,2013-08-22,C,210
27,2013-01-17,A,575
27,2015-12-09,B,263
27,2015-01-04,C,508
27,2014-10-10,A,566
27,2014-09-15,B,353
27,2013-06-27,C,291
27,2016-09-04,A,523
27,2017-10-12,B,497
27,2017-01-03,C,578
27,2013-11-15,A,461
27,2013-11-21,B,519
27,2012-01-31,C,333
27,2016-01-22,A,301
27,2013-01-07,B,218
27,2013-07-04,C,254
27,2013-06-05,A,595
27,2016-02-16,B,332
27,2017-06-07,C,348
27,2015-07-11,A,586
27,2015-09-06,B,290
27,2014-12-31,C,600
27,2017-03-04,A,263
27,2016-02-17,B,434
27,2015-12-12,C,593
27,2015-08-26,A,474
27,2017-09-09,B,436
27,2014-07-29,C,227
27,2013-01-23,A,421
27,2012-12-24,B,461
27,2015-09-03,C,491
27,2015-10-02,A,404
27,2012-08-21,B,522
27,2012-05-21,C,235
27,2016-09-07,A,452
27,2016-05-21,B,417
27,2016-02-09,C,389
27,2014-02-12,A,437
27,2016-06-25,B,335
27,2013-09-23,C,239
27,2015-05-26,A,352
27,2012-10-01,B,235
27,2015-11-07,C,330
27,2015-06-16,A,316
27,2014-11-07,B,539
27,2017-03-21,C,239
27,2015-04-29,A,318
27,2013-02-17,B,591
27,2015-12-25,C,535
27,2015-02-10,A,218
27,2015-02-09,B,589
27,2016-06-08,C,486
27,2014-11-27,A,498
27,2013-06-23,B,586
27,2012-09-29,C,360
27,2014-01-23,A,577
27,2015-05-24,B,449
27,2017-05-24,C,584
27,2016-10-22,A,467
27,2012-09-26,B,538
27,2013-11-15,C,223
27,2015-08-12,A,471
27,2016-12-18,B,512
27,2017-04-04,C,401
27,2016-04-20,A,508
27,2012-10-15,B,563
27,2014-02-22,C,217
27,2013-06-13,A,287
27,2013-02-22,B,591
27,2015-09-25,C,596
27,2016-07-08,A,534
27,2016-09-26,B,327
27,2016-02-14,C,409
27,2012-09-02,A,418
27,2013-10-22,B,467
27,2017-06-18,C,304
27,2013-03-30,A,444
27,2012-09-02,B,317
27,2016-11-28,C,413
27,2017-08-03,A,313
27,2015-08-10,B,201
